source,source_url,collected_at,target_champion_name,target_champion_slug,position,page_role_hint,section,counter_rank,counter_champion_name,counter_champion_slug,win_rate,games,gd15
u.gg,https://u.gg/lol/champions/kassadin/counter,2026-06-06T10:33:14.011390+00:00,Kassadin,kassadin,MIDDLE,,win_rate_counter,5,Akshan,akshan,53.67,518,
u.gg,https://u.gg/lol/champions/kassadin/counter,2026-06-06T10:33:14.011390+00:00,Kassadin,kassadin,MIDDLE,,gd15_counter,1,Tristana,tristana,,205,1206
u.gg,https://u.gg/lol/champions/kassadin/counter,2026-06-06T10:33:14.011390+00:00,Kassadin,kassadin,MIDDLE,,gd15_counter,2,Zed,zed,,964,1143
u.gg,https://u.gg/lol/champions/kassadin/counter,2026-06-06T10:33:14.011390+00:00,Kassadin,kassadin,MIDDLE,,gd15_counter,3,Irelia,irelia,,522,1036
u.gg,https://u.gg/lol/champions/kassadin/counter,2026-06-06T10:33:14.011390+00:00,Kassadin,kassadin,MIDDLE,,gd15_counter,4,Naafiri,naafiri,,534,1033
u.gg,https://u.gg/lol/champions/kassadin/counter,2026-06-06T10:33:14.011390+00:00,Kassadin,kassadin,MIDDLE,,gd15_counter,5,Qiyana,qiyana,,523,1028
u.gg,https://u.gg/lol/champions/twitch/counter,2026-06-06T10:33:16.161115+00:00,Twitch,twitch,BOTTOM,,win_rate_counter,1,Nilah,nilah,56.04,621,
u.gg,https://u.gg/lol/champions/twitch/counter,2026-06-06T10:33:16.161115+00:00,Twitch,twitch,BOTTOM,,win_rate_counter,2,Seraphine,seraphine,55.06,514,
u.gg,https://u.gg/lol/champions/twitch/counter,2026-06-06T10:33:16.161115+00:00,Twitch,twitch,BOTTOM,,win_rate_counter,3,Yasuo,yasuo,54.87,390,
u.gg,https://u.gg/lol/champions/twitch/counter,2026-06-06T10:33:16.161115+00:00,Twitch,twitch,BOTTOM,,win_rate_counter,4,Xayah,xayah,52.96,1201,
u.gg,https://u.gg/lol/champions/twitch/counter,2026-06-06T10:33:16.161115+00:00,Twitch,twitch,BOTTOM,,win_rate_counter,5,Brand,brand,52.69,1374,
u.gg,https://u.gg/lol/champions/twitch/counter,2026-06-06T10:33:16.161115+00:00,Twitch,twitch,BOTTOM,,gd15_counter,1,Draven,draven,,1680,1162
u.gg,https://u.gg/lol/champions/twitch/counter,2026-06-06T10:33:16.161115+00:00,Twitch,twitch,BOTTOM,,gd15_counter,2,Mel,mel,,423,600
u.gg,https://u.gg/lol/champions/twitch/counter,2026-06-06T10:33:16.161115+00:00,Twitch,twitch,BOTTOM,,gd15_counter,3,Tristana,tristana,,1632,582
u.gg,https://u.gg/lol/champions/twitch/counter,2026-06-06T10:33:16.161115+00:00,Twitch,twitch,BOTTOM,,gd15_counter,4,Yasuo,yasuo,,390,543
u.gg,https://u.gg/lol/champions/twitch/counter,2026-06-06T10:33:16.161115+00:00,Twitch,twitch,BOTTOM,,gd15_counter,5,Samira,samira,,1758,540
u.gg,https://u.gg/lol/champions/kayle/counter,2026-06-06T10:33:18.439683+00:00,Kayle,kayle,TOP,,win_rate_counter,1,Quinn,quinn,55.5,218,
u.gg,https://u.gg/lol/champions/kayle/counter,2026-06-06T10:33:18.439683+00:00,Kayle,kayle,TOP,,win_rate_counter,2,Malphite,malphite,54.81,1175,
u.gg,https://u.gg/lol/champions/kayle/counter,2026-06-06T10:33:18.439683+00:00,Kayle,kayle,TOP,,win_rate_counter,3,Sylas,sylas,54.71,223,
u.gg,https://u.gg/lol/champions/kayle/counter,2026-06-06T10:33:18.439683+00:00,Kayle,kayle,TOP,,win_rate_counter,4,TahmKench,tahmkench,54.59,403,
u.gg,https://u.gg/lol/champions/kayle/counter,2026-06-06T10:33:18.439683+00:00,Kayle,kayle,TOP,,win_rate_counter,5,Irelia,irelia,54.15,868,
u.gg,https://u.gg/lol/champions/kayle/counter,2026-06-06T10:33:18.439683+00:00,Kayle,kayle,TOP,,gd15_counter,1,Irelia,irelia,,868,1725
u.gg,https://u.gg/lol/champions/kayle/counter,2026-06-06T10:33:18.439683+00:00,Kayle,kayle,TOP,,gd15_counter,2,Varus,varus,,244,1305
u.gg,https://u.gg/lol/champions/kayle/counter,2026-06-06T10:33:18.439683+00:00,Kayle,kayle,TOP,,gd15_counter,3,Akali,akali,,433,1199
u.gg,https://u.gg/lol/champions/kayle/counter,2026-06-06T10:33:18.439683+00:00,Kayle,kayle,TOP,,gd15_counter,4,Tryndamere,tryndamere,,550,1180
u.gg,https://u.gg/lol/champions/kayle/counter,2026-06-06T10:33:18.439683+00:00,Kayle,kayle,TOP,,gd15_counter,5,XinZhao,xinzhao,,557,1105
u.gg,https://u.gg/lol/champions/rammus/counter,2026-06-06T10:33:21.762503+00:00,Rammus,rammus,JUNGLE,,win_rate_counter,1,Jayce,jayce,54.69,128,
u.gg,https://u.gg/lol/champions/rammus/counter,2026-06-06T10:33:21.762503+00:00,Rammus,rammus,JUNGLE,,win_rate_counter,2,Amumu,amumu,52.9,276,
u.gg,https://u.gg/lol/champions/rammus/counter,2026-06-06T10:33:21.762503+00:00,Rammus,rammus,JUNGLE,,win_rate_counter,3,RekSai,reksai,52.74,237,
u.gg,https://u.gg/lol/champions/rammus/counter,2026-06-06T10:33:21.762503+00:00,Rammus,rammus,JUNGLE,,win_rate_counter,4,Shaco,shaco,52.47,425,
u.gg,https://u.gg/lol/champions/rammus/counter,2026-06-06T10:33:21.762503+00:00,Rammus,rammus,JUNGLE,,win_rate_counter,5,Lillia,lillia,52.06,461,
u.gg,https://u.gg/lol/champions/rammus/counter,2026-06-06T10:33:21.762503+00:00,Rammus,rammus,JUNGLE,,gd15_counter,1,Jayce,jayce,,128,1050
u.gg,https://u.gg/lol/champions/rammus/counter,2026-06-06T10:33:21.762503+00:00,Rammus,rammus,JUNGLE,,gd15_counter,2,Khazix,khazix,,539,980
u.gg,https://u.gg/lol/champions/rammus/counter,2026-06-06T10:33:21.762503+00:00,Rammus,rammus,JUNGLE,,gd15_counter,3,Hecarim,hecarim,,427,957
u.gg,https://u.gg/lol/champions/rammus/counter,2026-06-06T10:33:21.762503+00:00,Rammus,rammus,JUNGLE,,gd15_counter,4,Karthus,karthus,,168,896
u.gg,https://u.gg/lol/champions/rammus/counter,2026-06-06T10:33:21.762503+00:00,Rammus,rammus,JUNGLE,,gd15_counter,5,Zed,zed,,239,886
u.gg,https://u.gg/lol/champions/ziggs/counter,2026-06-06T10:33:24.508078+00:00,Ziggs,ziggs,BOTTOM,,win_rate_counter,1,Xerath,xerath,55.08,187,
u.gg,https://u.gg/lol/champions/ziggs/counter,2026-06-06T10:33:24.508078+00:00,Ziggs,ziggs,BOTTOM,,win_rate_counter,2,Karthus,karthus,53.97,126,
u.gg,https://u.gg/lol/champions/ziggs/counter,2026-06-06T10:33:24.508078+00:00,Ziggs,ziggs,BOTTOM,,win_rate_counter,3,Vayne,vayne,53.5,514,
u.gg,https://u.gg/lol/champions/ziggs/counter,2026-06-06T10:33:24.508078+00:00,Ziggs,ziggs,BOTTOM,,win_rate_counter,4,Yasuo,yasuo,52.56,156,
u.gg,https://u.gg/lol/champions/ziggs/counter,2026-06-06T10:33:24.508078+00:00,Ziggs,ziggs,BOTTOM,,win_rate_counter,5,KogMaw,kogmaw,51.91,183,
u.gg,https://u.gg/lol/champions/ziggs/counter,2026-06-06T10:33:24.508078+00:00,Ziggs,ziggs,BOTTOM,,gd15_counter,1,Draven,draven,,650,718
u.gg,https://u.gg/lol/champions/ziggs/counter,2026-06-06T10:33:24.508078+00:00,Ziggs,ziggs,BOTTOM,,gd15_counter,2,Yasuo,yasuo,,156,651
u.gg,https://u.gg/lol/champions/ziggs/counter,2026-06-06T10:33:24.508078+00:00,Ziggs,ziggs,BOTTOM,,gd15_counter,3,Kalista,kalista,,132,486
u.gg,https://u.gg/lol/champions/ziggs/counter,2026-06-06T10:33:24.508078+00:00,Ziggs,ziggs,BOTTOM,,gd15_counter,4,Mel,mel,,224,473
u.gg,https://u.gg/lol/champions/ziggs/counter,2026-06-06T10:33:24.508078+00:00,Ziggs,ziggs,BOTTOM,,gd15_counter,5,Lucian,lucian,,855,376
u.gg,https://u.gg/lol/champions/kindred/counter,2026-06-06T10:33:27.094361+00:00,Kindred,kindred,JUNGLE,,win_rate_counter,1,Nidalee,nidalee,56.85,533,
u.gg,https://u.gg/lol/champions/kindred/counter,2026-06-06T10:33:27.094361+00:00,Kindred,kindred,JUNGLE,,win_rate_counter,2,Belveth,belveth,55.52,335,
u.gg,https://u.gg/lol/champions/kindred/counter,2026-06-06T10:33:27.094361+00:00,Kindred,kindred,JUNGLE,,win_rate_counter,3,Shaco,shaco,55.04,625,
u.gg,https://u.gg/lol/champions/kindred/counter,2026-06-06T10:33:27.094361+00:00,Kindred,kindred,JUNGLE,,win_rate_counter,4,Elise,elise,54.75,358,
u.gg,https://u.gg/lol/champions/kindred/counter,2026-06-06T10:33:27.094361+00:00,Kindred,kindred,JUNGLE,,win_rate_counter,5,Evelynn,evelynn,54.24,448,
u.gg,https://u.gg/lol/champions/kindred/counter,2026-06-06T10:33:27.094361+00:00,Kindred,kindred,JUNGLE,,gd15_counter,1,Qiyana,qiyana,,181,413
u.gg,https://u.gg/lol/champions/kindred/counter,2026-06-06T10:33:27.094361+00:00,Kindred,kindred,JUNGLE,,gd15_counter,2,Khazix,khazix,,958,409
u.gg,https://u.gg/lol/champions/kindred/counter,2026-06-06T10:33:27.094361+00:00,Kindred,kindred,JUNGLE,,gd15_counter,3,Hecarim,hecarim,,707,361
u.gg,https://u.gg/lol/champions/kindred/counter,2026-06-06T10:33:27.094361+00:00,Kindred,kindred,JUNGLE,,gd15_counter,4,Briar,briar,,676,357
u.gg,https://u.gg/lol/champions/kindred/counter,2026-06-06T10:33:27.094361+00:00,Kindred,kindred,JUNGLE,,gd15_counter,5,Jayce,jayce,,315,332
u.gg,https://u.gg/lol/champions/tahmkench/counter,2026-06-06T10:33:29.567757+00:00,TahmKench,tahmkench,UTILITY,,win_rate_counter,1,Janna,janna,53.57,532,
u.gg,https://u.gg/lol/champions/tahmkench/counter,2026-06-06T10:33:29.567757+00:00,TahmKench,tahmkench,UTILITY,,win_rate_counter,2,Taric,taric,53.38,266,
u.gg,https://u.gg/lol/champions/tahmkench/counter,2026-06-06T10:33:29.567757+00:00,TahmKench,tahmkench,UTILITY,,win_rate_counter,3,Braum,braum,53.25,877,
u.gg,https://u.gg/lol/champions/tahmkench/counter,2026-06-06T10:33:29.567757+00:00,TahmKench,tahmkench,UTILITY,,win_rate_counter,4,Seraphine,seraphine,52.96,1471,
u.gg,https://u.gg/lol/champions/tahmkench/counter,2026-06-06T10:33:29.567757+00:00,TahmKench,tahmkench,UTILITY,,win_rate_counter,5,Shaco,shaco,52.86,210,
u.gg,https://u.gg/lol/champions/tahmkench/counter,2026-06-06T10:33:29.567757+00:00,TahmKench,tahmkench,UTILITY,,gd15_counter,1,Pyke,pyke,,1069,369
u.gg,https://u.gg/lol/champions/tahmkench/counter,2026-06-06T10:33:29.567757+00:00,TahmKench,tahmkench,UTILITY,,gd15_counter,2,Camille,camille,,152,318
u.gg,https://u.gg/lol/champions/tahmkench/counter,2026-06-06T10:33:29.567757+00:00,TahmKench,tahmkench,UTILITY,,gd15_counter,3,Sylas,sylas,,167,297
u.gg,https://u.gg/lol/champions/tahmkench/counter,2026-06-06T10:33:29.567757+00:00,TahmKench,tahmkench,UTILITY,,gd15_counter,4,Pantheon,pantheon,,540,250
u.gg,https://u.gg/lol/champions/tahmkench/counter,2026-06-06T10:33:29.567757+00:00,TahmKench,tahmkench,UTILITY,,gd15_counter,5,Zoe,zoe,,155,209
u.gg,https://u.gg/lol/champions/kled/counter,2026-06-06T10:33:31.544840+00:00,Kled,kled,TOP,,win_rate_counter,1,Heimerdinger,heimerdinger,57.34,143,
u.gg,https://u.gg/lol/champions/kled/counter,2026-06-06T10:33:31.544840+00:00,Kled,kled,TOP,,win_rate_counter,2,Gwen,gwen,56.45,248,
u.gg,https://u.gg/lol/champions/kled/counter,2026-06-06T10:33:31.544840+00:00,Kled,kled,TOP,,win_rate_counter,3,Singed,singed,55.87,315,
u.gg,https://u.gg/lol/champions/kled/counter,2026-06-06T10:33:31.544840+00:00,Kled,kled,TOP,,win_rate_counter,4,Fiora,fiora,52.91,395,
u.gg,https://u.gg/lol/champions/kled/counter,2026-06-06T10:33:31.544840+00:00,Kled,kled,TOP,,win_rate_counter,5,Illaoi,illaoi,52.29,350,
u.gg,https://u.gg/lol/champions/kled/counter,2026-06-06T10:33:31.544840+00:00,Kled,kled,TOP,,gd15_counter,1,Heimerdinger,heimerdinger,,143,803
u.gg,https://u.gg/lol/champions/kled/counter,2026-06-06T10:33:31.544840+00:00,Kled,kled,TOP,,gd15_counter,2,Varus,varus,,156,595
u.gg,https://u.gg/lol/champions/kled/counter,2026-06-06T10:33:31.544840+00:00,Kled,kled,TOP,,gd15_counter,3,Illaoi,illaoi,,350,273
u.gg,https://u.gg/lol/champions/kled/counter,2026-06-06T10:33:31.544840+00:00,Kled,kled,TOP,,gd15_counter,4,Tryndamere,tryndamere,,282,265
u.gg,https://u.gg/lol/champions/kled/counter,2026-06-06T10:33:31.544840+00:00,Kled,kled,TOP,,gd15_counter,5,Vayne,vayne,,251,91
u.gg,https://u.gg/lol/champions/taric/counter,2026-06-06T10:33:34.267355+00:00,Taric,taric,UTILITY,,win_rate_counter,1,Senna,senna,51.9,580,
u.gg,https://u.gg/lol/champions/taric/counter,2026-06-06T10:33:34.267355+00:00,Taric,taric,UTILITY,,win_rate_counter,2,Zilean,zilean,51.46,239,
u.gg,https://u.gg/lol/champions/taric/counter,2026-06-06T10:33:34.267355+00:00,Taric,taric,UTILITY,,win_rate_counter,3,Nami,nami,51.24,724,
u.gg,https://u.gg/lol/champions/taric/counter,2026-06-06T10:33:34.267355+00:00,Taric,taric,UTILITY,,win_rate_counter,4,Brand,brand,51.19,252,
u.gg,https://u.gg/lol/champions/taric/counter,2026-06-06T10:33:34.267355+00:00,Taric,taric,UTILITY,,win_rate_counter,5,Lux,lux,50.58,344,
u.gg,https://u.gg/lol/champions/taric/counter,2026-06-06T10:33:34.267355+00:00,Taric,taric,UTILITY,,gd15_counter,1,Pyke,pyke,,498,504
u.gg,https://u.gg/lol/champions/taric/counter,2026-06-06T10:33:34.267355+00:00,Taric,taric,UTILITY,,gd15_counter,2,Lux,lux,,344,486
u.gg,https://u.gg/lol/champions/taric/counter,2026-06-06T10:33:34.267355+00:00,Taric,taric,UTILITY,,gd15_counter,3,Pantheon,pantheon,,251,481
u.gg,https://u.gg/lol/champions/taric/counter,2026-06-06T10:33:34.267355+00:00,Taric,taric,UTILITY,,gd15_counter,4,Velkoz,velkoz,,226,444
u.gg,https://u.gg/lol/champions/taric/counter,2026-06-06T10:33:34.267355+00:00,Taric,taric,UTILITY,,gd15_counter,5,Zoe,zoe,,90,442
u.gg,https://u.gg/lol/champions/trundle/counter,2026-06-06T10:33:38.530720+00:00,Trundle,trundle,TOP,,win_rate_counter,1,Quinn,quinn,61.54,104,
u.gg,https://u.gg/lol/champions/trundle/counter,2026-06-06T10:33:38.530720+00:00,Trundle,trundle,TOP,,win_rate_counter,2,Kled,kled,59.15,164,
u.gg,https://u.gg/lol/champions/trundle/counter,2026-06-06T10:33:38.530720+00:00,Trundle,trundle,TOP,,win_rate_counter,3,Warwick,warwick,57.99,169,
u.gg,https://u.gg/lol/champions/trundle/counter,2026-06-06T10:33:38.530720+00:00,Trundle,trundle,TOP,,win_rate_counter,4,Volibear,volibear,56.88,378,
u.gg,https://u.gg/lol/champions/trundle/counter,2026-06-06T10:33:38.530720+00:00,Trundle,trundle,TOP,,win_rate_counter,5,Gnar,gnar,56.13,253,
u.gg,https://u.gg/lol/champions/trundle/counter,2026-06-06T10:33:38.530720+00:00,Trundle,trundle,TOP,,gd15_counter,1,Heimerdinger,heimerdinger,,111,1241
u.gg,https://u.gg/lol/champions/trundle/counter,2026-06-06T10:33:38.530720+00:00,Trundle,trundle,TOP,,gd15_counter,2,Akali,akali,,217,729
u.gg,https://u.gg/lol/champions/trundle/counter,2026-06-06T10:33:38.530720+00:00,Trundle,trundle,TOP,,gd15_counter,3,KSante,ksante,,411,567
u.gg,https://u.gg/lol/champions/trundle/counter,2026-06-06T10:33:38.530720+00:00,Trundle,trundle,TOP,,gd15_counter,4,Kled,kled,,164,563
u.gg,https://u.gg/lol/champions/trundle/counter,2026-06-06T10:33:38.530720+00:00,Trundle,trundle,TOP,,gd15_counter,5,Jax,jax,,553,533
u.gg,https://u.gg/lol/champions/kogmaw/counter,2026-06-06T10:33:42.127161+00:00,KogMaw,kogmaw,BOTTOM,,win_rate_counter,1,Senna,senna,53.77,822,
u.gg,https://u.gg/lol/champions/kogmaw/counter,2026-06-06T10:33:42.127161+00:00,KogMaw,kogmaw,BOTTOM,,win_rate_counter,2,Nilah,nilah,53.38,133,
u.gg,https://u.gg/lol/champions/kogmaw/counter,2026-06-06T10:33:42.127161+00:00,KogMaw,kogmaw,BOTTOM,,win_rate_counter,3,Karthus,karthus,50.77,130,
u.gg,https://u.gg/lol/champions/kogmaw/counter,2026-06-06T10:33:42.127161+00:00,KogMaw,kogmaw,BOTTOM,,win_rate_counter,4,Brand,brand,50.62,486,
u.gg,https://u.gg/lol/champions/kogmaw/counter,2026-06-06T10:33:42.127161+00:00,KogMaw,kogmaw,BOTTOM,,win_rate_counter,5,Ashe,ashe,50.1,1523,
u.gg,https://u.gg/lol/champions/kogmaw/counter,2026-06-06T10:33:42.127161+00:00,KogMaw,kogmaw,BOTTOM,,gd15_counter,1,Mel,mel,,164,576
u.gg,https://u.gg/lol/champions/kogmaw/counter,2026-06-06T10:33:42.127161+00:00,KogMaw,kogmaw,BOTTOM,,gd15_counter,2,Draven,draven,,667,533
u.gg,https://u.gg/lol/champions/kogmaw/counter,2026-06-06T10:33:42.127161+00:00,KogMaw,kogmaw,BOTTOM,,gd15_counter,3,Yasuo,yasuo,,146,412
u.gg,https://u.gg/lol/champions/kogmaw/counter,2026-06-06T10:33:42.127161+00:00,KogMaw,kogmaw,BOTTOM,,gd15_counter,4,Samira,samira,,587,358
u.gg,https://u.gg/lol/champions/kogmaw/counter,2026-06-06T10:33:42.127161+00:00,KogMaw,kogmaw,BOTTOM,,gd15_counter,5,Tristana,tristana,,507,289
u.gg,https://u.gg/lol/champions/rengar/counter,2026-06-06T10:33:45.212795+00:00,Rengar,rengar,JUNGLE,,win_rate_counter,1,Warwick,warwick,59.25,962,
u.gg,https://u.gg/lol/champions/rengar/counter,2026-06-06T10:33:45.212795+00:00,Rengar,rengar,JUNGLE,,win_rate_counter,2,Volibear,volibear,57.18,383,
u.gg,https://u.gg/lol/champions/rengar/counter,2026-06-06T10:33:45.212795+00:00,Rengar,rengar,JUNGLE,,win_rate_counter,3,Belveth,belveth,55.5,636,
u.gg,https://u.gg/lol/champions/rengar/counter,2026-06-06T10:33:45.212795+00:00,Rengar,rengar,JUNGLE,,win_rate_counter,4,Shyvana,shyvana,55.13,1306,
u.gg,https://u.gg/lol/champions/rengar/counter,2026-06-06T10:33:45.212795+00:00,Rengar,rengar,JUNGLE,,win_rate_counter,5,XinZhao,xinzhao,55.04,1499,
u.gg,https://u.gg/lol/champions/rengar/counter,2026-06-06T10:33:45.212795+00:00,Rengar,rengar,JUNGLE,,gd15_counter,1,Hecarim,hecarim,,1465,312
u.gg,https://u.gg/lol/champions/rengar/counter,2026-06-06T10:33:45.212795+00:00,Rengar,rengar,JUNGLE,,gd15_counter,2,Briar,briar,,1492,310
u.gg,https://u.gg/lol/champions/rengar/counter,2026-06-06T10:33:45.212795+00:00,Rengar,rengar,JUNGLE,,gd15_counter,3,Khazix,khazix,,2185,272
u.gg,https://u.gg/lol/champions/rengar/counter,2026-06-06T10:33:45.212795+00:00,Rengar,rengar,JUNGLE,,gd15_counter,4,Talon,talon,,1912,178
u.gg,https://u.gg/lol/champions/rengar/counter,2026-06-06T10:33:45.212795+00:00,Rengar,rengar,JUNGLE,,gd15_counter,5,Zed,zed,,653,169
u.gg,https://u.gg/lol/champions/ivern/counter,2026-06-06T10:33:49.344828+00:00,Ivern,ivern,JUNGLE,,win_rate_counter,1,Naafiri,naafiri,59.08,479,
u.gg,https://u.gg/lol/champions/ivern/counter,2026-06-06T10:33:49.344828+00:00,Ivern,ivern,JUNGLE,,win_rate_counter,2,FiddleSticks,fiddlesticks,56.98,179,
u.gg,https://u.gg/lol/champions/ivern/counter,2026-06-06T10:33:49.344828+00:00,Ivern,ivern,JUNGLE,,win_rate_counter,3,Nunu,nunu,56.22,185,
u.gg,https://u.gg/lol/champions/ivern/counter,2026-06-06T10:33:49.344828+00:00,Ivern,ivern,JUNGLE,,win_rate_counter,4,Jax,jax,53.75,80,
u.gg,https://u.gg/lol/champions/ivern/counter,2026-06-06T10:33:49.344828+00:00,Ivern,ivern,JUNGLE,,win_rate_counter,5,Lillia,lillia,52.4,208,
u.gg,https://u.gg/lol/champions/ivern/counter,2026-06-06T10:33:49.344828+00:00,Ivern,ivern,JUNGLE,,gd15_counter,1,Jayce,jayce,,141,876
u.gg,https://u.gg/lol/champions/ivern/counter,2026-06-06T10:33:49.344828+00:00,Ivern,ivern,JUNGLE,,gd15_counter,2,Khazix,khazix,,483,808
u.gg,https://u.gg/lol/champions/ivern/counter,2026-06-06T10:33:49.344828+00:00,Ivern,ivern,JUNGLE,,gd15_counter,3,Briar,briar,,410,796
u.gg,https://u.gg/lol/champions/ivern/counter,2026-06-06T10:33:49.344828+00:00,Ivern,ivern,JUNGLE,,gd15_counter,4,Talon,talon,,526,790
u.gg,https://u.gg/lol/champions/ivern/counter,2026-06-06T10:33:49.344828+00:00,Ivern,ivern,JUNGLE,,gd15_counter,5,Qiyana,qiyana,,107,770
u.gg,https://u.gg/lol/champions/renata/counter,2026-06-06T10:33:51.380914+00:00,Renata,renata,UTILITY,,win_rate_counter,1,Xerath,xerath,57.14,147,
u.gg,https://u.gg/lol/champions/renata/counter,2026-06-06T10:33:51.380914+00:00,Renata,renata,UTILITY,,win_rate_counter,2,Velkoz,velkoz,55.96,193,
u.gg,https://u.gg/lol/champions/renata/counter,2026-06-06T10:33:51.380914+00:00,Renata,renata,UTILITY,,win_rate_counter,3,Braum,braum,55.92,363,
u.gg,https://u.gg/lol/champions/renata/counter,2026-06-06T10:33:51.380914+00:00,Renata,renata,UTILITY,,win_rate_counter,4,Morgana,morgana,55.42,249,
u.gg,https://u.gg/lol/champions/renata/counter,2026-06-06T10:33:51.380914+00:00,Renata,renata,UTILITY,,win_rate_counter,5,TahmKench,tahmkench,54.86,175,
u.gg,https://u.gg/lol/champions/renata/counter,2026-06-06T10:33:51.380914+00:00,Renata,renata,UTILITY,,gd15_counter,1,Velkoz,velkoz,,193,584
u.gg,https://u.gg/lol/champions/renata/counter,2026-06-06T10:33:51.380914+00:00,Renata,renata,UTILITY,,gd15_counter,2,Xerath,xerath,,147,580
u.gg,https://u.gg/lol/champions/renata/counter,2026-06-06T10:33:51.380914+00:00,Renata,renata,UTILITY,,gd15_counter,3,Senna,senna,,584,522
u.gg,https://u.gg/lol/champions/renata/counter,2026-06-06T10:33:51.380914+00:00,Renata,renata,UTILITY,,gd15_counter,4,Pantheon,pantheon,,235,517
u.gg,https://u.gg/lol/champions/renata/counter,2026-06-06T10:33:51.380914+00:00,Renata,renata,UTILITY,,gd15_counter,5,Pyke,pyke,,535,513
u.gg,https://u.gg/lol/champions/udyr/counter,2026-06-06T10:33:54.078345+00:00,Udyr,udyr,TOP,,win_rate_counter,1,Skarner,skarner,54.49,167,
u.gg,https://u.gg/lol/champions/udyr/counter,2026-06-06T10:33:54.078345+00:00,Udyr,udyr,TOP,,win_rate_counter,2,Nunu,nunu,53.82,327,
u.gg,https://u.gg/lol/champions/udyr/counter,2026-06-06T10:33:54.078345+00:00,Udyr,udyr,TOP,,win_rate_counter,3,Evelynn,evelynn,53.63,399,
u.gg,https://u.gg/lol/champions/udyr/counter,2026-06-06T10:33:54.078345+00:00,Udyr,udyr,TOP,,win_rate_counter,4,Briar,briar,53.46,694,
u.gg,https://u.gg/lol/champions/udyr/counter,2026-06-06T10:33:54.078345+00:00,Udyr,udyr,TOP,,win_rate_counter,5,Zac,zac,51.93,285,
u.gg,https://u.gg/lol/champions/udyr/counter,2026-06-06T10:33:54.078345+00:00,Udyr,udyr,TOP,,gd15_counter,1,Khazix,khazix,,704,435
u.gg,https://u.gg/lol/champions/udyr/counter,2026-06-06T10:33:54.078345+00:00,Udyr,udyr,TOP,,gd15_counter,2,Briar,briar,,694,316
u.gg,https://u.gg/lol/champions/udyr/counter,2026-06-06T10:33:54.078345+00:00,Udyr,udyr,TOP,,gd15_counter,3,Jayce,jayce,,166,313
u.gg,https://u.gg/lol/champions/udyr/counter,2026-06-06T10:33:54.078345+00:00,Udyr,udyr,TOP,,gd15_counter,4,Talon,talon,,731,291
u.gg,https://u.gg/lol/champions/udyr/counter,2026-06-06T10:33:54.078345+00:00,Udyr,udyr,TOP,,gd15_counter,5,Zed,zed,,219,277
u.gg,https://u.gg/lol/champions/chogath/counter,2026-06-06T10:33:56.554036+00:00,Chogath,chogath,TOP,,win_rate_counter,1,Kled,kled,58.02,243,
u.gg,https://u.gg/lol/champions/chogath/counter,2026-06-06T10:33:56.554036+00:00,Chogath,chogath,TOP,,win_rate_counter,2,Camille,camille,54.74,380,
u.gg,https://u.gg/lol/champions/chogath/counter,2026-06-06T10:33:56.554036+00:00,Chogath,chogath,TOP,,win_rate_counter,3,Kayle,kayle,54.72,413,
u.gg,https://u.gg/lol/champions/chogath/counter,2026-06-06T10:33:56.554036+00:00,Chogath,chogath,TOP,,win_rate_counter,4,Gwen,gwen,54.64,485,
u.gg,https://u.gg/lol/champions/chogath/counter,2026-06-06T10:33:56.554036+00:00,Chogath,chogath,TOP,,win_rate_counter,5,Mordekaiser,mordekaiser,54.29,991,
u.gg,https://u.gg/lol/champions/chogath/counter,2026-06-06T10:33:56.554036+00:00,Chogath,chogath,TOP,,gd15_counter,1,Irelia,irelia,,561,1012
u.gg,https://u.gg/lol/champions/chogath/counter,2026-06-06T10:33:56.554036+00:00,Chogath,chogath,TOP,,gd15_counter,2,Varus,varus,,241,868
u.gg,https://u.gg/lol/champions/chogath/counter,2026-06-06T10:33:56.554036+00:00,Chogath,chogath,TOP,,gd15_counter,3,Illaoi,illaoi,,411,858
